event_id,hcp_id,registered,verified_attended,duration,engagement,reason,invited_at,channel,eligible_reason
EV2140,HCP102073,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2140,HCP102167,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2140,HCP102284,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2140,HCP102417,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP100201,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP100224,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP100517,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP100661,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP100786,1.0,1.0,110.0,63.0,cancelled_event_residual,,,
EV2165,HCP100806,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP100827,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP100848,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP100940,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP100998,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP101069,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP101149,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP101291,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP101507,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP101540,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP101572,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP101959,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP102061,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP102161,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP102181,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP102210,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2165,HCP102455,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP100096,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP100244,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP100480,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP100500,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP100582,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP100858,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP100894,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101121,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101149,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101182,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101198,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101248,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101281,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101287,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101382,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101417,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101448,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101511,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101583,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101642,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101669,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101700,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101706,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101714,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101832,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101844,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101855,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101872,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP101952,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP102179,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2171,HCP102430,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100010,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100012,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100061,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100140,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100142,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100148,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100197,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100236,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100280,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100308,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100318,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100323,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100338,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100347,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100391,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100404,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100424,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100456,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100468,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100469,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100510,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100542,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100591,1.0,1.0,73.0,67.0,cancelled_event_residual,,,
EV2174,HCP100613,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100624,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100745,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100752,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100774,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100787,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100874,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP100983,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101057,1.0,1.0,64.0,32.0,cancelled_event_residual,,,
EV2174,HCP101061,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101088,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101143,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101149,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101172,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101183,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101224,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101348,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101355,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101401,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101411,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101510,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101553,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101641,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101647,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101667,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101698,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101722,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101746,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101919,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101968,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP101976,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP102078,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP102191,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP102193,1.0,1.0,63.0,54.0,cancelled_event_residual,,,
EV2174,HCP102209,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP102293,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP102413,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP102442,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP102459,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP102463,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2174,HCP102482,1.0,1.0,70.0,52.0,cancelled_event_residual,,,
EV2177,HCP100042,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP100125,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP100541,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP100684,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP100835,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP100916,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP100987,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP101007,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP101047,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP101072,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP101373,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP101385,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP101477,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP101542,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP101606,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP101672,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP101769,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP101792,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP101859,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP102003,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP102037,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2177,HCP102142,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2191,HCP100176,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2191,HCP100240,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2191,HCP100512,1.0,1.0,90.0,51.0,cancelled_event_residual,,,
EV2191,HCP100541,1.0,1.0,106.0,63.0,cancelled_event_residual,,,
EV2191,HCP100983,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2191,HCP101064,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2191,HCP101564,1.0,1.0,93.0,49.0,cancelled_event_residual,,,
EV2191,HCP101882,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2191,HCP101945,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2191,HCP102074,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP100060,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP100154,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP100481,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP100499,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP100611,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP100740,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP100784,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP100915,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP100918,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP100949,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP100952,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP101193,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP101497,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP101549,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP101589,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP101679,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP101713,1.0,1.0,89.0,53.0,cancelled_event_residual,,,
EV2237,HCP101782,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP101984,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP102276,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP102322,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2237,HCP102388,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100045,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100052,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100177,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100228,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100236,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100272,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100308,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100443,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100445,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100660,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100705,1.0,1.0,96.0,47.0,cancelled_event_residual,,,
EV2238,HCP100707,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100724,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100763,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100789,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100791,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100870,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100897,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100956,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100983,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100991,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP100997,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP101055,1.0,1.0,108.0,39.0,cancelled_event_residual,,,
EV2238,HCP101106,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP101157,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP101311,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP101337,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP101351,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
EV2238,HCP101361,1.0,0.0,0.0,0.0,cancelled_event_residual,,,
